Ref,x1,y1,x2,y2,Angular Connectivity,Axial Line Ref,Connectivity,NACH,NAIN,Segment Length,T1024 Choice,T1024 Integration,T1024 Node Count,T1024 Total Depth
58659,638340.777973,4839714.7833,638350.707413,4839727.24911,3.6420538,-1,3,0,0.84563202,15.937071,0,6408.4419,70707,780139.69
58660,638332.184322,4839727.54355,638350.707413,4839727.24911,3.5855627,-1,4,0.84848058,0.97032344,18.525431,88860,7353.3921,70707,679887.56
58661,638276.207528,4839696.50248,638365.221596,4839714.54596,4.8474088,-1,5,0.80789798,0.99704951,90.824402,50405,7555.9307,70707,661663
58662,638365.221596,4839714.54596,638415.679175,4839767.51629,3.1772747,-1,3,0.64873528,0.95748878,73.156158,6129,7256.127,70707,689001.12
58663,638406.698543,4839749.92515,638415.679175,4839767.51629,3.3972094,-1,2,0.20021139,0.88126838,19.750948,14,6678.5049,70707,748592.62
58664,638406.698543,4839749.92515,638426.898995,4839759.45949,5.1987457,-1,4,0.78936547,1.0289962,22.337454,38352,7798.0327,70707,641120.62
58665,638350.707413,4839727.24911,638365.221596,4839714.54596,3.8652227,-1,4,0.10287936,0.92738169,19.288118,3,7027.9658,70707,711369.38
58666,638517.377957,4839770.71934,638608.688614,4839800.68604,3.0097144,-1,4,0.41534746,0.95753622,96.102234,265,7256.4868,70707,688967
58667,638445.983257,4839749.42977,638517.377957,4839770.71934,1.505419,-1,4,0.79049796,0.95932794,74.501335,41156,7270.0649,70707,687680.25
58668,638436.518197,4839739.37758,638485.790709,4839574.32313,1.6715285,-1,3,0.82704598,1.0523394,172.252,62308,7974.9351,70707,626899.12
58669,638436.518197,4839739.37758,638445.983257,4839749.42977,2.8385243,-1,3,0.29993567,0.97906697,13.807018,55,7419.6533,70707,673815.81
58670,638517.377957,4839770.71934,638587.205296,4839560.42734,3.9961042,-1,5,0.85241163,1.0553542,221.582,87204,7997.7822,70707,625108.25
58671,638608.688614,4839800.68604,638624.239101,4839753.86535,2.0021038,-1,4,0.93530244,1.0525867,49.335529,264264,7976.8086,70707,626751.88
58672,638624.239101,4839753.86535,638653.634218,4839664.352,2.0128899,-1,4,0.96471757,1.0525866,94.216309,391346,7976.8081,70707,626751.94
58673,638624.239101,4839753.86535,638763.635592,4839798.30583,3.9946027,-1,4,0.17113024,0.94591653,146.30905,9,7168.4292,70707,697430.31
58674,638763.635592,4839798.30583,638792.562036,4839710.43163,1.9990233,-1,4,0.91567475,1.0375638,92.512779,206049,7862.9609,70707,635826.62
58675,638653.634218,4839664.352,638792.562036,4839710.43163,3.993484,-1,4,0.16330454,0.94628942,146.37032,8,7171.2554,70707,697155.5
58676,638792.562036,4839710.43163,638833.80593,4839587.21781,2.0357587,-1,4,0.94062507,1.0375638,129.93346,287585,7862.9609,70707,635826.62
58677,641438.498542,4849683.97947,641540.979367,4849863.44925,2.7862265,-1,4,0.9951939,0.99264634,206.66814,623127,7522.562,70707,664598
58678,641540.979367,4849863.44925,641597.901377,4849928.56954,1.2620068,-1,3,1.0087234,1.0059924,86.491432,737059,7623.7026,70707,655781.06
58679,641371.782249,4849771.58078,641438.498542,4849683.97947,2.8576784,-1,4,0.86108959,0.87608379,110.11382,114936,6639.2148,70707,753022.75
58680,641346.018265,4849844.61059,641371.782249,4849771.58078,0.19844832,-1,1,0,0.8603068,77.441177,0,6519.6519,70707,766832.31
58681,641438.498542,4849683.97947,641587.837037,4849607.00129,2.4046597,-1,4,0.86246568,0.89543915,168.01079,114910,6785.896,70707,736745.75
58682,641587.837037,4849607.00129,641795.06252,4849672.75502,0.49859831,-1,1,0,0.85474503,217.40735,0,6477.5034,70707,771822.06
58683,636731.713704,4845186.70608,636833.734491,4844856.94929,4.004806,-1,5,0.98099887,1.0698708,345.17792,478637,8107.7935,70707,616626.44
58684,651014.110802,4850080.92436,651105.710421,4850256.67065,2.139631,-1,4,1.1237172,1.1065745,198.18489,3089498,8385.9463,70707,596173.62
58685,650960.794412,4850361.44862,651105.710421,4850256.67065,2.0794854,-1,3,1.068447,0.99933088,178.82693,1651899,7573.2197,70707,660152.5
58686,650916.053234,4850422.99106,650960.794412,4850361.44862,1.1202478,-1,3,1.0614103,0.97850353,76.087082,1537238,7415.3838,70707,674203.81
58687,637948.141855,4851901.75763,638010.495796,4851957.53116,3.076004,-1,4,0.97042054,0.89272392,83.658234,495503,6765.3193,70707,738986.56
58688,637883.708737,4851969.23007,637948.141855,4851901.75763,1.8899204,-1,4,1.0193059,0.98559004,93.296074,867218,7469.0874,70707,669356.19
58689,638087.851544,4851790.89849,638121.121523,4851837.52698,2.2915659,-1,3,0.84380823,0.90321726,57.280949,88658,6844.8408,70707,730401.19
58690,638121.121523,4851837.52698,638259.560669,4851883.04468,0.96824169,-1,2,0.79023546,0.86936045,145.73009,44330,6588.2632,70707,758846.38
58691,638259.560669,4851883.04468,638277.774959,4851871.37372,1.0152056,-1,2,0,0.82608312,21.632654,0,6260.2944,70707,798601.38
58692,638277.774959,4851871.37372,638295.528361,4851812.6899,2.4387031,-1,3,0.14336962,0.84103584,61.310467,6,6373.6108,70707,784403.06
58693,638180.403379,4851610.04784,638558.645551,4851735.45669,3.9564848,-1,6,1.2956196,1.1535593,398.4903,28793266,8742.0117,70707,571891.25
58694,638157.98835,4851681.43336,638180.403379,4851610.04784,3.0476665,-1,5,1.0764866,1.0278816,74.82196,1784850,7789.5859,70707,641815.88
58695,637847.839407,4851503.53496,638180.403379,4851610.04784,3.9718699,-1,6,1.301669,1.1540145,349.2045,31181464,8745.4609,70707,571665.69
58696,638180.403379,4851610.04784,638203.489218,4851540.60665,3.0845599,-1,5,1.0215459,1.0284021,73.178101,855684,7793.5303,70707,641491.06
58697,638122.876057,4851413.51543,638175.023275,4851395.45987,2.2976477,-1,3,0.79179299,0.89021248,55.184563,44433,6746.2866,70707,741071.38
58698,637965.273492,4851366.65149,638122.876057,4851413.51543,1.3691301,-1,2,0.29154435,0.85792065,164.42262,51,6501.5693,70707,768965.12
58699,637937.558733,4851447.15679,637965.273492,4851366.65149,1.9688698,-1,2,0,0.84387648,85.142296,0,6395.1377,70707,781762.62
58700,637937.558733,4851447.15679,638203.489218,4851540.60665,3.0871606,-1,3,0.7940613,0.92738396,281.87213,44352,7027.9829,70707,711367.62
58701,638203.489218,4851540.60665,638211.160261,4851497.88611,2.3769112,-1,4,1.0077542,1.0183566,43.403793,718652,7717.4019,70707,647819
58702,638175.023275,4851395.45987,638211.160261,4851497.88611,2.2401938,-1,4,0.92335463,0.98340565,108.61407,239904,7452.5332,70707,670843
58703,638211.160261,4851497.88611,638294.818151,4851493.6435,2.9870801,-1,4,0.95522124,0.9315033,83.765396,387442,7059.2012,70707,708221.75
58704,638212.473809,4851784.75279,638295.528361,4851812.6899,1.9913352,-1,4,0.93929011,0.92256427,87.627281,315457,6991.458,70707,715084
58705,638131.983644,4851752.56078,638212.473809,4851784.75279,2.7860146,-1,4,0.96566027,0.92578077,86.689056,448602,7015.8345,70707,712599.5
58706,638372.656433,4851837.09226,638452.14374,4851855.53682,2.0089602,-1,3,0.87498033,0.91760302,81.599228,133197,6953.8608,70707,718950.25
58707,638452.14374,4851855.53682,638461.158732,4851823.69716,1.4123113,-1,2,0.83925265,0.83779114,33.091293,88800,6349.0215,70707,787441
58708,638440.016644,4851776.30939,638461.158732,4851823.69716,0.96395922,-1,2,0.78595042,0.8058545,51.890163,44401,6106.9956,70707,818648
58709,638247.451603,4851709.80664,638440.016644,4851776.30939,1.160356,-1,2,0,0.77124989,203.72508,0,5844.7515,70707,855379.38
58710,638228.996993,4851724.47354,638247.451603,4851709.80664,1.0413733,-1,2,0,0.80776238,23.57309,0,6121.4546,70707,816714.38
58711,638212.473809,4851784.75279,638228.996993,4851724.47354,2.4378057,-1,3,0.78813607,0.83691114,62.502838,44399,6342.3521,70707,788269
58712,638131.983644,4851752.56078,638157.98835,4851681.43336,2.3602562,-1,4,1.0450748,1.0248089,75.732124,1176357,7766.2998,70707,643740.25
58713,638079.671303,4851656.69447,638157.98835,4851681.43336,2.9971516,-1,4,0.96246356,0.92590648,82.131432,429630,7016.7871,70707,712502.75
58714,638061.886606,4851703.75558,638079.671303,4851656.69447,2.5476472,-1,3,0.85891122,0.84500271,50.309483,115114,6403.6729,70707,780720.69
58715,638028.255609,4851715.82714,638061.886606,4851703.75558,0.55058807,-1,1,0,0.80485588,35.731873,0,6099.4282,70707,819663.69
58716,637961.562223,4851618.7851,638079.671303,4851656.69447,2.0381808,-1,4,0.88683164,0.9259063,124.04385,155037,7016.7856,70707,712502.88
58717,637886.171267,4851592.2381,637961.562223,4851618.7851,1.8899083,-1,3,0.79382592,0.92447299,79.928337,44322,7005.9233,70707,713607.56
58718,637802.92772,4851732.74152,637886.171267,4851592.2381,1.948221,-1,2,0.11867958,0.85074592,163.31166,4,6447.1968,70707,775450.19
58719,637802.92772,4851732.74152,637906.052931,4851778.78209,3.1595781,-1,4,0.33255956,0.8769744,112.93601,89,6645.9644,70707,752258
58720,637906.052931,4851778.78209,637966.229273,4851799.71082,2.3115239,-1,4,0.79146171,0.88117951,63.71188,44593,6677.832,70707,748668.12
58721,637966.229273,4851799.71082,638006.091761,4851839.89017,2.1123071,-1,3,0.84424984,0.90590256,56.598572,88965,6865.1904,70707,728236.12
58722,637906.052931,4851778.78209,637961.562223,4851618.7851,4.0685759,-1,5,0.76586276,0.84547728,169.35265,32557,6407.2695,70707,780282.44
58723,637948.141855,4851901.75763,638006.091761,4851839.89017,2.1745665,-1,4,0.9932034,0.98547918,84.768944,611100,7468.2471,70707,669431.5
58724,638006.091761,4851839.89017,638087.851544,4851790.89849,2.0841351,-1,4,1.0015019,0.98558784,95.314461,682982,7469.0703,70707,669357.69
58725,638087.851544,4851790.89849,638131.983644,4851752.56078,2.069931,-1,4,1.0132531,0.99126381,58.458729,794952,7512.0845,70707,665524.94
58726,643761.667348,4853626.49607,643784.27432,4853711.629,3.8287387,-1,5,0.93885612,0.79341745,88.083427,361318,6012.7441,70707,831480.56
58727,643784.27432,4853711.629,643809.822937,4853797.46035,4.1147032,-1,6,0.87536246,0.79238725,89.553078,152233,6004.937,70707,832561.56
58728,643809.822937,4853797.46035,643996.420605,4853704.71021,3.9771035,-1,5,0.78962678,0.73941457,208.37773,49962,5603.4937,70707,892207.62
58729,643775.383539,4853814.03577,643809.822937,4853797.46035,2.2021298,-1,4,0.82262856,0.74183697,38.220631,78316,5621.8516,70707,889294.19
58730,643735.227233,4853869.01182,643775.383539,4853814.03577,1.6911852,-1,3,0.25024092,0.72385561,68.080063,30,5485.5835,70707,911385.25
58731,643638.706857,4853528.52773,643693.766178,4853649.03047,2.7153678,-1,3,0.86300415,0.76620775,132.48561,132414,5806.541,70707,861008.31
58732,643582.789604,4853527.86683,643638.706857,4853528.52773,1.2893806,-1,2,0.82985407,0.72350806,55.921158,88278,5482.9492,70707,911823.06
58733,643558.399961,4853496.70016,643582.789604,4853527.86683,1.4140668,-1,2,0.77689785,0.6928696,39.575451,44140,5250.7622,70707,952143.62
58734,643491.55004,4853526.51044,643558.399961,4853496.70016,1.8769493,-1,2,0,0.65202022,73.195389,0,4941.1934,70707,1011796
58735,643491.55004,4853526.51044,643543.038285,4853627.69023,1.7796297,-1,2,0,0.68946999,113.52704,0,5224.999,70707,956838.44
58736,643543.038285,4853627.69023,643589.859844,4853624.25177,1.434769,-1,2,0.77983141,0.72969609,46.947643,44140,5529.8442,70707,904090.5
58737,643589.859844,4853624.25177,643621.110069,4853673.68388,2.5796657,-1,3,0.83372879,0.77115464,58.481712,88278,5844.0298,70707,855485
58738,643717.268886,4853864.78373,643735.227233,4853869.01182,1.8094814,-1,3,0.39724401,0.72427791,18.449362,232,5488.7837,70707,910853.88
58739,643599.853331,4853708.67137,643717.268886,4853864.78373,0.84034169,-1,2,0.82442033,0.74950963,195.3394,79584,5679.9976,70707,880190.5
58740,643599.399158,4853685.45855,643599.853331,4853708.67137,1.094166,-1,2,0.87722367,0.77416199,23.217266,159365,5866.8203,70707,852161.75
58741,643599.399158,4853685.45855,643621.110069,4853673.68388,1.8467302,-1,3,0.91097242,0.82154542,24.698309,239353,6225.9067,70707,803012.38
58742,643809.822937,4853797.46035,643854.53693,4853884.21583,3.9227524,-1,5,0.58269501,0.78475666,97.600479,2832,5947.1104,70707,840657
58743,644089.99875,4853509.76288,644247.656658,4853564.30751,2.8135836,-1,5,1.1291289,0.96002293,166.82666,3897706,7275.332,70707,687182.38
58744,644548.023793,4852928.17972,644559.644151,4852846.48504,3.109102,-1,5,0.9735043,0.85181707,82.516983,540723,6455.3145,70707,774475.06
58745,644548.023793,4852928.17972,644728.412052,4852966.86941,2.6628811,-1,3,0.78481281,0.7904461,184.49069,44386,5990.2261,70707,834606.19
58746,644727.440627,4853044.60672,644728.412052,4852966.86941,1.5354495,-1,2,0,0.73590142,77.743385,0,5576.8701,70707,896466.94
58747,644710.555049,4853054.23971,644727.440627,4853044.60672,1.1978378,-1,2,0,0.71421152,19.44009,0,5412.4976,70707,923691.81
58748,644642.688454,4853031.50373,644710.555049,4853054.23971,0.75074786,-1,2,0.78135967,0.74471641,71.573738,44363,5643.6724,70707,885855.75
58749,644560.495708,4853032.68077,644642.688454,4853031.50373,0.50907326,-1,2,0.83302498,0.75770843,82.201172,88724,5742.1304,70707,870666.38
58750,644507.632956,4853007.2915,644560.495708,4853032.68077,2.2809064,-1,3,0.86419004,0.77617306,58.643715,133083,5882.061,70707,849953.75
58751,644475.826726,4853066.51064,644507.632956,4853007.2915,1.9627427,-1,4,0.964266,0.84598136,67.2201,480230,6411.0898,70707,779817.5
58752,644507.632956,4853007.2915,644548.023793,4852928.17972,2.0732834,-1,4,0.96993965,0.84620315,88.826202,518523,6412.77,70707,779613.12
58753,644465.350311,4853085.99393,644475.826726,4853066.51064,2.1963785,-1,4,0.97694051,0.84598088,22.121346,570332,6411.0859,70707,779817.94
58754,644395.268192,4853150.48172,644490.413723,4853196.50093,2.4991145,-1,3,0.90453219,0.79178959,105.6903,226727,6000.4077,70707,833190
58755,644490.413723,4853196.50093,644633.057855,4853213.72,1.3843558,-1,3,0.85258889,0.77816093,143.67966,113341,5897.1255,70707,847782.5
58756,644359.032802,4853242.99631,644464.524907,4853279.34002,2.1563892,-1,3,0.79503524,0.7967962,111.5771,50701,6038.3491,70707,827954.75
58757,644464.524907,4853279.34002,644603.490516,4853297.1155,2.1302161,-1,3,0.64494807,0.7881248,140.09785,6604,5972.6348,70707,837064.38
58758,644241.756722,4853283.68922,644331.418491,4853323.03876,3.0767767,-1,5,0.99538231,0.88116091,97.916389,703354,6677.6909,70707,748683.94
58759,644331.418491,4853323.03876,644359.032802,4853242.99631,3.0814505,-1,5,1.043187,0.87118477,84.671982,1358788,6602.0884,70707,757257.31
58760,644288.487176,4853445.3443,644331.418491,4853323.03876,2.9512124,-1,5,1.0492781,0.87127602,129.62154,1475420,6602.7798,70707,757178
58761,644331.418491,4853323.03876,644450.322642,4853363.98618,2.2101641,-1,4,0.97792345,0.87696451,125.75726,558011,6645.8892,70707,752266.5
58762,644450.322642,4853363.98618,644509.759134,4853368.63531,1.2577434,-1,3,0.95986068,0.86397582,59.618042,443322,6547.457,70707,763575.81
58763,644359.032802,4853242.99631,644395.268192,4853150.48172,2.390538,-1,4,1.030699,0.86928642,99.357697,1150028,6587.7026,70707,758911
58764,644395.268192,4853150.48172,644465.350311,4853085.99393,2.5671406,-1,4,0.99629271,0.84655392,95.237488,741068,6415.4287,70707,779290.06
58765,644756.334732,4853294.48527,644785.282001,4853154.05693,1.203862,-1,3,0.9631477,0.83989847,143.38083,476298,6364.9912,70707,785465.31
58766,644731.473011,4853342.74007,644756.334732,4853294.48527,1.1545522,-1,3,0.95299786,0.83601952,54.282875,416831,6335.5957,70707,789109.69
58767,644559.644151,4852846.48504,644687.730518,4852860.95374,2.2380617,-1,4,1.003503,0.90928984,128.90097,760646,6890.8604,70707,725523.31
58768,644687.730518,4852860.95374,644819.011603,4852905.2478,1.0141705,-1,2,0.99336433,0.89769703,138.55211,671891,6803.0063,70707,734892.69
58769,644785.282001,4853154.05693,644819.011603,4852905.2478,1.9791237,-1,3,0.9796896,0.84121138,251.08499,595293,6374.9409,70707,784239.38
58770,644465.350311,4853085.99393,644515.497446,4853117.02561,2.1560929,-1,3,0.82926226,0.78796601,58.972031,81581,5971.4316,70707,837233.06
58771,644515.497446,4853117.02561,644612.318772,4853114.63966,0.52679044,-1,2,0.77491421,0.77051878,96.850723,39557,5839.2109,70707,856191
58772,644612.318772,4853114.63966,644785.282001,4853154.05693,2.2019677,-1,3,0.7465837,0.77304041,177.39786,26797,5858.3203,70707,853398.12
58773,639331.21383,4843011.57924,639349.673174,4842951.90798,2.1968489,-1,3,0.95809275,0.80942601,62.461243,460740,6134.062,70707,815035.75
58774,639331.21383,4843011.57924,639355.329748,4843057.01921,1.0240116,-1,2,0.93404442,0.77577925,51.44286,345561,5879.0762,70707,850385.25
58775,639355.329748,4843057.01921,639487.921497,4843092.61762,1.4191878,-1,3,0.90155667,0.74365783,137.28735,230378,5635.6509,70707,887116.69
58776,645077.265877,4845908.27705,645087.279193,4845831.00945,2.4755206,-1,4,0.7859937,0.80208969,77.913734,44591,6078.4653,70707,822490.5
58777,645087.279193,4845831.00945,645163.210445,4845882.8394,2.0793715,-1,4,0.98255581,0.77989286,91.934212,666688,5910.2505,70707,845899.81
58778,645163.210445,4845882.8394,645173.245755,4845898.51494,2.7261667,-1,4,0.87912744,0.7636922,18.612625,165532,5787.4771,70707,863844.44
58779,645362.066094,4845842.21855,645412.710685,4845731.12267,1.4800268,-1,3,0.83825767,0.74469286,122.09492,96701,5643.4946,70707,885883.69
58780,645233.822844,4845910.32924,645362.066094,4845842.21855,1.6058869,-1,3,0.83147484,0.74175811,145.20811,88413,5621.2539,70707,889388.69
58781,645233.822844,4845910.32924,645245.949505,4845951.12556,2.1989141,-1,3,0.83201367,0.70951563,42.560501,92423,5376.9106,70707,929805.25
58782,645245.949505,4845951.12556,645292.524048,4845974.97472,1.1378307,-1,2,0.78213775,0.68274754,52.325615,47991,5174.0542,70707,966259.62
58783,645292.524048,4845974.97472,645439.518144,4845893.63104,1.0943935,-1,2,0.67867184,0.65407622,168.00017,11872,4956.7739,70707,1008615.6
58784,645439.518144,4845893.63104,645482.723219,4845765.39742,1.3884063,-1,2,0.65211588,0.65186334,135.31644,8242,4940.0049,70707,1012039.5
58785,645412.710685,4845731.12267,645482.723219,4845765.39742,2.8714604,-1,3,0.77100307,0.69420582,77.951996,40639,5260.8887,70707,950310.94
58786,645201.965728,4845910.07634,645233.822844,4845910.32924,1.9000201,-1,4,0.9044078,0.75525749,31.858118,236222,5723.5566,70707,873491.88
58787,645182.703412,4845923.30707,645201.965728,4845910.07634,4.4100995,-1,5,0.35016915,0.70971239,23.368547,122,5378.4019,70707,929547.44
58788,644824.505092,4845893.84538,645019.40609,4845962.01553,3.0603726,-1,4,0.99734563,0.86902869,206.47897,732339,6585.7495,70707,759136.06
58789,644810.574669,4845934.31477,644824.505092,4845893.84538,2.0409267,-1,4,1.1808232,0.95808637,42.799866,7826859,7260.6558,70707,688571.38
58790,644824.505092,4845893.84538,644845.421232,4845829.08169,1.9989458,-1,4,1.1726085,0.95728511,68.05748,7015467,7254.5835,70707,689147.75
58791,644787.201967,4845809.78525,644845.421232,4845829.08169,2.3308234,-1,3,0.79034424,0.86857671,61.333805,44427,6582.3242,70707,759531.12
58792,644722.504157,4845823.6133,644787.201967,4845809.78525,1.3120346,-1,2,0,0.84223938,66.159065,0,6382.7314,70707,783282.19
58793,644722.504157,4845823.6133,644736.805952,4845906.88282,1.6393018,-1,2,0,0.82026702,84.488777,0,6216.2183,70707,804263.88
58794,644736.805952,4845906.88282,644810.574669,4845934.31477,2.6550689,-1,3,0.79048663,0.87111956,78.704102,44410,6601.5942,70707,757314
