segment_id,T1024 Choice,T1024 Integration,T1024 Node Count,T1024 Total Depth,Angular Connectivity,Connectivity,Segment Length,nain,nach,integrated,length_penalty,NAIN_adjusted,NACH_adjusted
638,613,158.48071,972,5961.5078,2.942071,4,72.280434,0.645205003,0.738475241,1017.703256,0.99804208,0.643941743,0.737029366
639,16255,175.02798,972,5397.9023,2.2401338,4,140.12317,0.712547164,1.128212106,1697.120103,0.994691555,0.708764646,1.122223055
640,14709,171.4984,972,5508.9961,0.62999755,2,352.18121,0.698183232,1.113945088,1645.758807,0.978787482,0.683373008,1.090315508
641,13162,157.63159,972,5993.6211,0.97557306,2,228.48167,0.641749204,1.090380284,1495.173638,0.988926716,0.634642932,1.078306193
642,11614,146.83571,972,6434.293,1.8703518,3,316.31949,0.597810738,1.067297429,1374.402617,0.981947431,0.587018718,1.048029968
643,137194,259.67755,972,3638.2969,4.3446288,6,247.32333,1.056970125,1.442563565,3071.768804,0.987526358,1.043785858,1.424569544
644,0,205.455,972,4598.4961,2.0219336,3,304.55118,0.836363076,0,142.410554,0.982946824,0.822100429,0
645,0,156.21509,972,6047.9688,0.94122326,2,12.859234,0.635984283,0,108.2800492,0.999859302,0.635894801,0
646,4689,171.39304,972,5512.3828,3.6245697,4,121.0079,0.697754437,0.981183645,1448.854106,0.995743064,0.694784141,0.977006809
647,7795,208.23497,972,4537.1055,3.068891,5,115.04979,0.847674739,1.064206085,1866.096502,0.996054687,0.844330396,1.060007458
648,131359,259.48032,972,3641.0625,4.0252223,6,225.71445,1.056167735,1.437130369,3058.158385,0.989127662,1.044684722,1.421505401
649,103063,259.61121,972,3639.2266,2.8781717,5,65.985321,1.056700253,1.407635621,2996.722088,0.998293713,1.054897218,1.40523379
650,46661,259.0831,972,3646.6445,2.0912142,4,156.94363,1.054551921,1.310677973,2785.326455,0.993704374,1.047912857,1.302426436
651,20809,206.04712,972,4585.2812,4.3804641,6,118.734,0.838772445,1.179324089,2048.775342,0.995862925,0.83530238,1.174445136
652,57465,212.84874,972,4438.7578,4.0337758,5,120.94672,0.866447854,1.304822308,2332.602137,0.995746304,0.862762249,1.29927199
653,264,174.03343,972,5428.75,3.6956065,6,91.608856,0.708499759,0.648804538,971.715014,0.997200919,0.706516611,0.646988481
654,599,160.67638,972,5880.043,2.9420958,4,66.399986,0.654140928,0.736987946,1028.103071,0.998277495,0.653014167,0.73571848
655,5,148.55276,972,6359.9219,1.5139418,2,72.310326,0.604799167,0.204579786,289.0703234,0.998040858,0.60361428,0.204178985
656,4,174.12402,972,5425.9258,3.3688328,4,135.2518,0.708868398,0.187154899,311.9883617,0.994966818,0.705300534,0.186212914
657,18840,193.76117,972,4876.0234,4.8383703,6,146.00136,0.788779543,1.159088419,1907.354673,0.994352962,0.784325275,1.152543002
658,54243,212.78676,972,4440.0508,3.083061,5,124.68372,0.866195647,1.297907176,2319.645094,0.995546909,0.862338399,1.292127477
659,260,173.19002,972,5455.1875,4.4809623,5,192.17265,0.705067412,0.646670906,964.381696,0.991463142,0.699048352,0.641150368
660,1169,178.23643,972,5300.7344,2.5633626,4,96.397087,0.725603958,0.823766547,1259.349702,0.996977529,0.723410841,0.821276737
661,568,162.21817,972,5824.1562,0.97231585,2,16.271202,0.660415707,0.73168078,1029.377518,0.999797492,0.660281968,0.731532609
662,2,151.58932,972,6232.5234,1.3890803,2,225.3382,0.617157852,0.125727861,210.1474195,0.989154889,0.610464706,0.124364328
663,37,175.67839,972,5377.918,3.0407336,4,93.202621,0.715193999,0.423437259,643.6086117,0.997127199,0.713139389,0.422220808
664,51739,212.8096,972,4439.5742,2.9808435,5,123.52361,0.866288594,1.292296742,2309.836629,0.995609134,0.862484837,1.28662244
665,25,173.69835,972,5439.2227,4.2473249,5,269.75546,0.707136113,0.378762868,572.4814255,0.985788235,0.69708646,0.373379979
666,48496,212.81784,972,4439.4023,2.8359361,5,92.559746,0.866322123,1.284595871,2296.150805,0.997157012,0.863859179,1.28094378
667,46,173.39674,972,5448.6836,4.0062675,4,283.1405,0.705908717,0.447500106,671.2536352,0.984715677,0.69511938,0.44066037
668,42456,212.54909,972,4445.0156,2.1723483,4,30.769083,0.865228597,1.268568624,2264.980625,0.999462964,0.864763938,1.267887357
669,3837,178.93385,972,5280.0742,3.0428152,4,210.65239,0.728442071,0.962722008,1476.735194,0.990199639,0.721303076,0.953286985
670,16535,193.09476,972,4892.8516,1.7760341,4,83.805878,0.786067767,1.143259302,1875.598063,0.997552477,0.784143848,1.140461148
671,15071,185.56587,972,5091.3672,1.5476989,3,62.728989,0.755430527,1.127075579,1785.266206,0.998419278,0.754236402,1.125293986
672,13630,180.09366,972,5246.0703,2.1750588,4,120.32036,0.733161876,1.111407567,1714.523204,0.995779426,0.730067512,1.106716789
673,12209,179.73326,972,5256.5898,2.0178893,4,125.20993,0.731695229,1.098298447,1691.306595,0.995518588,0.728416201,1.093376519
674,1,173.15814,972,5456.1914,4.0023499,4,294.50684,0.704937732,0.080551153,190.2336605,0.983784676,0.693506939,0.07924499
675,10751,179.73071,972,5256.6641,2.5809722,5,122.75401,0.731684891,1.083454649,1668.429409,0.995650253,0.728502246,1.078741895
676,0,162.36148,972,5819.0156,3.5721979,3,39.647263,0.660998927,0,112.5404021,0.999210641,0.660477162,0
677,222,173.1703,972,5455.8086,5.5706124,5,305.63638,0.704987175,0.628376603,937.1363703,0.982855462,0.692900496,0.617603377
678,7918,179.19833,972,5272.2812,3.4497564,5,281.52777,0.729518378,1.04739739,1608.689658,0.984846281,0.718463462,1.031525424
679,0,169.24208,972,5582.4414,1.0037428,2,27.767817,0.689000885,0,117.3096706,0.999540679,0.688684412,0
680,1539,169.5779,972,5571.3867,2.1186852,4,94.124748,0.690367505,0.850868399,1244.733469,0.997084255,0.688354569,0.848387483
681,40535,212.38988,972,4448.3477,2.0025134,4,123.90653,0.864580776,1.262944115,2253.450344,0.995588628,0.860766788,1.257372798
682,1670,146.08188,972,6467.4961,2.1272626,4,90.028465,0.594742621,0.84571746,1084.186961,0.997273386,0.593120988,0.843411515
683,37666,212.39883,972,4448.1602,2.0061245,4,125.05055,0.864617204,1.254212584,2237.954335,0.995527172,0.86074992,1.248602708
684,7588,147.07314,972,6423.9062,1.2213252,3,69.136902,0.598777036,1.018955503,1314.037746,0.998169177,0.597680781,1.017089976
685,9075,151.90656,972,6219.5078,2.2384343,3,77.003166,0.618448966,1.043207836,1384.400286,0.997845867,0.617116745,1.040960627
686,35911,212.41934,972,4447.7305,1.8494186,4,32.898556,0.864700698,1.24854745,2228.035577,0.999405419,0.864186563,1.247805087
687,12105,177.81607,972,5313.2656,2.9684486,4,93.564728,0.723893283,1.095929074,1671.744731,0.997110361,0.721801493,1.092762235
688,21335,211.48637,972,4467.3516,3.201329,5,96.622086,0.860904537,1.185947338,2108.137996,0.996966892,0.85829332,1.182350232
689,4621,171.07796,972,5522.5352,3.1526332,5,94.948776,0.696472179,0.979279355,1443.692539,0.997045701,0.694414592,0.976386271
690,2125,175.91875,972,5370.5703,3.0068831,5,92.711189,0.716172121,0.892045231,1347.97176,0.997149998,0.714131029,0.8895029
691,0,175.67125,972,5378.1367,1.0142808,2,148.65068,0.715164927,0,121.7660316,0.99419809,0.711015604,0
692,2043,178.10583,972,5304.6211,1.9836342,4,59.811111,0.725072508,0.888743582,1357.728004,0.998529043,0.724005957,0.887436278
693,217,151.26971,972,6245.6914,3.273057,4,88.887077,0.615857094,0.616065974,815.2033177,0.997325328,0.614209878,0.614418199
694,0,177.21973,972,5331.1445,1.0273025,2,154.64708,0.721466495,0,122.8393562,0.993842441,0.717024022,0
695,0,132.26588,972,7143.0664,1.7177377,2,205.37711,0.538509351,0,91.67972181,0.990566229,0.533429177,0
696,3118,128.65971,972,7343.2773,2.2860899,3,94.650665,0.523831152,0.903764753,1035.143055,0.997059668,0.522290914,0.901107385
697,1561,124.80383,972,7570.1523,0.8038075,2,103.77508,0.508136249,0.823267141,917.852586,0.996622314,0.506419925,0.820486403
698,0,116.35892,972,8119.5664,0.56653684,1,32.643776,0.473761449,0,80.65385733,0.999412406,0.47348307,0
699,0,177.42293,972,5325.0391,1.0539976,2,211.30229,0.722293378,0,122.9802037,0.990154155,0.71518179,0
700,0,145.60295,972,6488.7695,2.0506916,2,58.227676,0.592793361,0,100.9242743,0.998587496,0.591956038,0
701,37,147.59898,972,6401.0195,3.9784296,4,157.27669,0.600917281,0.415027781,540.7379621,0.993684267,0.597122048,0.412406577
702,355,173.35623,972,5449.957,2.9841609,4,68.879044,0.70574384,0.682820772,1018.942116,0.998179476,0.704459016,0.681577681
703,2362,173.46938,972,5446.4023,2.0257986,4,58.595913,0.706204288,0.90287707,1347.529291,0.998573973,0.705197222,0.901589543
704,0,146.83545,972,6434.3047,2.0049286,2,64.440033,0.597809651,0,101.7785782,0.998353698,0.596825476,0
705,4341,173.58279,972,5442.8438,2.9486208,5,188.96199,0.706665831,0.973668725,1453.985105,0.991676675,0.700784022,0.965564563
706,6252,179.07999,972,5275.7656,1.9948821,4,294.92245,0.729036748,1.019759681,1565.333991,0.983750288,0.71719011,1.003188879
707,0,5.5501356,4,2.8828125,0.27570307,1,35.275948,1.080940881,0,3.847060843,0.999338908,1.080226279,0
708,4,6.8494983,4,2.3359375,0.942487,2,37.023029,1.217275766,0.961165686,12.27265344,0.999288554,1.21640974,0.960481869
709,4,6.8494983,4,2.3359375,1.3948104,2,27.635269,1.217275766,0.961165686,12.27265344,0.999544017,1.216720709,0.960727411
710,0,4.2226806,4,3.7890625,0.72802645,1,37.229263,0.911724764,0,2.926939152,0.999282529,0.911070628,0
711,0,-1,1,-1,0,0,9.1527491,1,0,-0.693147181,0.999917333,0.999917333,0
712,1571,204.62967,972,4617.043,4.0191703,6,93.222664,0.833004817,0.872240464,1506.225777,0.997126268,0.830610984,0.869733878
713,0,169.63225,972,5569.6016,2.0007217,3,35.50716,0.690588693,0,117.5801158,0.999332315,0.690127597,0
714,0,169.97713,972,5558.3008,1.9991323,3,65.507317,0.691992251,0,117.8191684,0.998312344,0.690824407,0
715,3117,204.62967,972,4617.043,4.0062003,6,93.364082,0.833004817,0.953400709,1646.300478,0.997119695,0.830605509,0.950654624
716,0,169.86157,972,5562.082,2.0050459,3,85.867569,0.691521992,0,117.7390683,0.997461122,0.689766302,0
717,0,256.2023,972,3687.6484,1.010841,2,98.010445,1.042832447,0,177.5859019,0.996900981,1.039600689,0
718,20241,212.28809,972,4450.4805,2.9725213,4,54.30949,0.86416663,1.180215952,2104.956214,0.998728697,0.863068012,1.17871554
719,17292,207.32854,972,4556.9414,1.9997756,4,42.210655,0.843986516,1.158217416,2023.135715,0.999131971,0.843253911,1.15721205
720,8414,206.62907,972,4572.3672,2.0610609,4,14.777433,0.841140403,1.072294364,1867.490792,0.99982547,0.840993599,1.072107217
721,6232,175.40219,972,5386.3867,2.6328647,4,39.394081,0.714069959,1.016925396,1532.624601,0.999218275,0.713511752,1.016130439
722,5797,206.61478,972,4572.6836,2.1112766,4,171.73387,0.841082226,1.028090004,1790.408138,0.992791153,0.835018994,1.020678661
723,13,169.54259,972,5572.5469,2.9972272,4,100.81461,0.690223822,0.305937023,459.1298449,0.996766425,0.687991931,0.304947752
724,2,148.26437,972,6372.293,1.9076493,2,241.28575,0.603625385,0.125409709,205.5380601,0.987981121,0.596370485,0.123902424
725,583,172.99602,972,5461.3047,2.9426627,3,110.33962,0.704277956,0.740170437,1102.263491,0.996295388,0.70166888,0.737428393
726,0,170.2377,972,5549.793,2.0168867,2,160.98418,0.693052689,0,117.9997818,0.993458997,0.688519429,0
727,2966,205.99184,972,4586.5117,3.0591731,5,85.181648,0.838547512,0.948262967,1647.037338,0.99749164,0.836444132,0.945884381
728,0,170.30063,972,5547.7422,2.0068161,3,160.9059,0.693308793,0,118.0434015,0.99346378,0.688777175,0
729,546,205.54089,972,4596.5742,3.9649076,5,92.036797,0.83671262,0.747528913,1296.197435,0.997181187,0.834354084,0.745421768
730,0,178.27229,972,5299.668,1.8807806,2,149.87637,0.725749909,0,123.5689352,0.994125968,0.721486831,0
731,0,171.12238,972,5521.1016,1.4859778,2,113.14658,0.696652958,0,118.6129952,0.996152553,0.693972623,0
732,0,145.55835,972,6490.7578,0.28769609,1,16.882858,0.592611828,0,100.8933599,0.999785642,0.592484797,0
733,1564,152.03737,972,6214.1562,0.63330042,2,85.82177,0.6189814,0.842081734,1118.429445,0.997463164,0.617411146,0.83994551
734,3124,160.63913,972,5881.4062,2.207442,3,44.152977,0.653989362,0.927089044,1292.744927,0.999070725,0.653381626,0.926227523
735,205760,269.48712,972,3505.8594,2.0129948,4,136.97891,1.09687551,1.498762854,3297.033551,0.994869785,1.091248302,1.491073878
736,886,186.99858,972,5052.3594,4.0355973,6,225.63995,0.761260679,0.795928991,1269.528076,0.989133054,0.7529881,0.787279674
737,2677,216.43375,972,4365.2344,4.0509095,6,100.95654,0.881034704,0.941627059,1708.354631,0.996759564,0.878179767,0.938575777
738,4233,187.00247,972,5052.2539,4.0028725,6,221.24883,0.761276569,0.979212348,1561.683547,0.989449341,0.7532446,0.968881013
739,42139,216.23714,972,4369.2031,2.9986951,5,100.15504,0.880234796,1.270276077,2302.660957,0.996798245,0.8774165,1.266208965
740,848,180.12035,972,5245.293,3.989996,5,222.98569,0.733270482,0.787336952,1214.954332,0.98932461,0.725442534,0.778931823
741,2140,215.93481,972,4375.3203,4.034812,6,100.665,0.879004689,0.914676017,1656.111,0.996773652,0.876168713,0.911724953
742,20418,215.84135,972,4377.2148,4.0311489,6,101.10256,0.878624421,1.183589154,2142.067854,0.9967525,0.875771088,1.179745448
743,39392,216.23598,972,4369.2266,1.940695,4,58.220318,0.880230064,1.262234102,2288.072652,0.998587766,0.878986973,1.260451533
744,0,183.37796,972,5152.1133,2.0195849,3,117.46574,0.746527064,0,127.107916,0.995929279,0.743488161,0
745,192487,264.67346,972,3569.6211,1.1063133,3,92.148323,1.077293744,1.487312991,3220.492215,0.997176037,1.074251507,1.483112874
746,193279,269.07819,972,3511.1875,1.1151741,3,151.19701,1.095211988,1.490820055,3275.19292,0.994047928,1.088693208,1.481946586
747,21396,215.84772,972,4377.0859,3.9826972,5,99.162651,0.878650284,1.189173018,2152.229,0.996845924,0.875878954,1.185422276
748,191747,264.03751,972,3578.2188,3.1298862,5,81.661835,1.074706682,1.486405453,3211.737091,0.99764629,1.072177134,1.482906885
749,3933,186.93686,972,5054.0273,3.0152421,5,221.7569,0.761009551,0.970555069,1547.40092,0.989412905,0.752952671,0.96027971
750,17712,218.34225,972,4327.0781,3.1878567,5,135.54277,0.888800105,1.168237897,2135.848031,0.994950514,0.88431212,1.162338895
751,5541,186.79941,972,5057.7461,3.0040317,4,120.29473,0.760450227,1.010650564,1610.265301,0.995780779,0.757241719,1.006386406
752,1886,158.34624,972,5966.5703,3.9892974,5,100.00121,0.644657745,0.867537417,1194.448972,0.996805651,0.642598483,0.8647662
753,2833,183.98154,972,5135.2109,4.0256381,6,221.76064,0.74898328,0.930362388,1462.615935,0.989412637,0.741053521,0.920512304
754,10999,218.88268,972,4316.3945,2.2300706,4,102.50236,0.890998974,1.111670589,2036.865629,0.996684525,0.888044889,1.107984873
755,2794,183.98154,972,5135.2109,4.2207499,5,135.06898,0.74898328,0.928740632,1460.067401,0.994977053,0.745221176,0.924075616
756,964,180.50575,972,5234.0938,4.4021044,6,222.56992,0.734838835,0.80248852,1240.645593,0.989354512,0.727016117,0.793945639
757,35088,216.22284,972,4369.4922,2.6866951,5,38.8951,0.880176583,1.248423307,2262.917207,0.999233247,0.879501706,1.247466075
758,29400,215.99652,972,4374.0703,3.22539,5,25.196682,0.879255772,1.227172999,2222.348878,0.999603957,0.878907548,1.226686986
759,1497,190.96928,972,4947.3086,3.204622,4,33.257938,0.777418702,0.859493335,1396.473076,0.999395516,0.776948765,0.858973785
760,3,165.43028,972,5711.0703,2.6858137,3,13.624514,0.673488136,0.160252519,266.2497645,0.999846096,0.673384484,0.160227855
761,1581,179.00603,972,5277.9453,2.9016857,3,158.41017,0.728735782,0.859375306,1318.751217,0.993615675,0.724083296,0.853888775
762,0,153.54306,972,6153.2188,0.90166527,1,48.229233,0.62510939,0,106.4279391,0.99893775,0.624445367,0
763,18839,215.84348,972,4377.1719,2.9827321,5,101.06792,0.878633028,1.173991839,2124.718025,0.996754176,0.87578114,1.170181268
764,2912,182.95821,972,5163.9336,3.1051202,4,24.515326,0.744818917,0.932971509,1459.509233,0.999620195,0.744536031,0.932617162
765,0,157.34312,972,6004.6094,1.6954736,2,30.468863,0.640575208,0,109.06194,0.999470919,0.640236292,0
766,1526,179.03915,972,5276.9688,2.8385315,4,40.390633,0.728870583,0.855265733,1312.664016,0.999188084,0.728278801,0.854571329
767,23939,215.92615,972,4375.4961,3.1670694,5,79.543449,0.878969388,1.202618329,2177.258459,0.997737771,0.876980958,1.199897731
768,1474,181.83566,972,5195.8125,3.9970171,6,221.20976,0.74025084,0.852764735,1326.871359,0.989452141,0.732442778,0.843769893
769,1688,170.98943,972,5525.3945,2.4930732,4,68.795471,0.696111896,0.862403273,1270.87617,0.99818281,0.694846929,0.860836122
770,171,215.23956,972,4389.4531,3.0324214,4,105.69358,0.876175831,0.613699747,1109.192215,0.996527813,0.873133584,0.611568867
771,143,185.43883,972,5094.8555,3.0342629,4,221.50752,0.754913508,0.58217882,922.8796824,0.989430794,0.746934672,0.576025652
772,10623,182.01437,972,5190.7109,3.402777,5,100.32347,0.740978102,1.083652846,1687.448853,0.996790129,0.738599658,1.080174461
773,16158,215.84367,972,4377.168,3.0119529,5,100.25749,0.878633811,1.155684512,2091.588692,0.996793309,0.875816304,1.151978589
774,11524,215.92615,972,4375.4961,3.9840426,6,99.912918,0.878969388,1.115429403,2019.419225,0.9968099,0.876165387,1.111871071
775,11995,182.15556,972,5186.6875,2.6036139,5,120.99923,0.74155267,1.097949238,1710.880049,0.995743523,0.738396268,1.093275843
776,8567,181.92401,972,5193.2891,4.2171059,6,221.03522,0.740610386,1.058451044,1647.486792,0.989464648,0.732807795,1.047299889
777,11248,215.84984,972,4377.043,3.9995246,6,100.59247,0.878658891,1.112491549,2013.473945,0.996777153,0.875827109,1.108906159
778,2819,185.23801,972,5100.3789,4.0219193,6,221.36606,0.754096304,0.930523575,1471.687595,0.989440938,0.746133754,0.920698119
779,6104,215.92113,972,4375.5977,4.0192518,6,101.01034,0.878948988,1.039642225,1882.190357,0.996756962,0.876098523,1.036270626
780,0,178.01198,972,5307.418,2.0007987,3,103.2807,0.724690553,0,123.388502,0.996646525,0.722260322,0
781,2025,185.16994,972,5102.2539,3.1511519,5,214.73793,0.753819293,0.891754038,1409.941723,0.989912543,0.746215174,0.882758507
782,9467,215.85118,972,4377.0156,3.9940262,6,100.35654,0.878664389,1.091935969,1976.285611,0.996788535,0.875842589,1.088429255
783,521,178.01198,972,5307.418,4.0033879,6,221.37352,0.724690553,0.729550766,1114.28049,0.989440403,0.717038113,0.721847004
784,3294,215.92113,972,4375.5977,2.9986706,4,99.740021,0.878948988,0.966089463,1749.061533,0.996818214,0.87615236,0.963015573
785,2214,178.04514,972,5306.4297,3.0054333,4,221.57483,0.724825473,0.898075365,1371.563445,0.989425967,0.717161144,0.888579087
786,0,178.04436,972,5306.4531,2.0050416,3,195.15898,0.724822278,0,123.4109461,0.991262916,0.718489445,0
787,5487,215.8508,972,4377.0234,4.0081468,6,100.18138,0.878662824,1.026895045,1858.583609,0.996796976,0.875848446,1.023605876
788,3162,203.31001,972,4647.0117,1.5092661,3,280.72919,0.827635058,0.954367566,1638.595797,0.984910814,0.815146718,0.939966936
789,1583,187.72908,972,5032.6992,0.72788584,2,70.167053,0.764233356,0.864317533,1383.25163,0.99812784,0.762802589,0.862699393
790,0,176.6879,972,5347.1914,0.32642639,1,239.08603,0.719302186,0,122.4707197,0.988145405,0.71077515,0
791,1606,178.11739,972,5304.2773,3.0726058,5,98.677513,0.725119486,0.86070503,1314.995529,0.996869145,0.722849242,0.858010288
792,76392,219.3802,972,4306.6055,1.9264891,4,94.241043,0.893023292,1.343551387,2466.636256,0.997078824,0.890414614,1.339626637
793,2156,212.96962,972,4436.2383,2.5984225,4,187.2097,0.86693972,0.914057635,1634.954387,0.991792453,0.859824271,0.906555464
794,1549,200.43201,972,4713.7383,0.7697947,2,47.41048,0.815924214,0.868438429,1472.504861,0.998964933,0.815079678,0.867539537
795,1016,183.57323,972,5146.6328,0.75680852,2,148.87357,0.74732171,0.810210729,1271.35388,0.994184997,0.742976032,0.805499351
796,566,176.51099,972,5352.5508,0.65783262,2,179.46835,0.718582232,0.738462776,1119.45413,0.992297421,0.713047296,0.732774709
797,206,167.75307,972,5631.9922,0.58311826,2,42.74939,0.682941142,0.617445005,895.3883991,0.999115123,0.682336823,0.616898643
798,359,166.6226,972,5670.2031,0.62320727,2,136.1187,0.678340497,0.680985457,981.2201565,0.99491819,0.674893299,0.677524818
799,940,178.88158,972,5281.6172,2.4196074,3,141.07529,0.72822934,0.798705027,1224.982003,0.994637186,0.724323982,0.79442172
800,145212,260.0553,972,3633.0117,3.7936962,6,506.28928,1.058506928,1.449746913,3091.007881,0.963416077,1.019782592,1.396709484
801,6703,211.19847,972,4473.4414,2.7457867,4,59.760757,0.859733091,1.048042817,1860.787097,0.998530914,0.858470069,1.046503152
802,6075,194.22063,972,4864.4883,0.62866384,2,52.151382,0.790649197,1.026120121,1692.101875,0.998804325,0.789703838,1.024893215
803,5464,187.45613,972,5040.0273,0.4006061,2,196.78448,0.763122617,1.009425265,1613.304135,0.991153282,0.756371487,1.000495165
804,4857,180.96182,972,5220.9023,0.40967536,2,199.66658,0.73669482,0.991517596,1536.110322,0.990957778,0.730033462,0.982552074
805,4263,175.06258,972,5396.8359,0.45430273,2,100.51102,0.712687909,0.972520657,1463.207611,0.996781084,0.710393826,0.969390195
806,3682,168.40366,972,5610.2344,0.45354909,2,280.00763,0.685588804,0.951186702,1382.889496,0.984969044,0.675283748,0.936889456
807,3164,163.71246,972,5770.9961,0.59128058,2,52.561337,0.666497084,0.930585031,1319.559139,0.998790078,0.665690675,0.929459096
808,2709,156.61212,972,6032.6367,0.77036965,2,52.048435,0.637600117,0.908019236,1238.030218,0.998807894,0.636840031,0.906936781
809,2278,151.11491,972,6252.0898,1.3139414,2,67.977242,0.615227026,0.884493612,1168.410015,0.998215341,0.614129056,0.882915093
810,1859,141.17049,972,6692.5039,1.0403821,2,501.35706,0.574752831,0.854599625,1062.854162,0.963949833,0.554032896,0.823791166
811,1460,140.2263,972,6737.5664,0.35055524,2,443.31445,0.570909883,0.826560764,1021.907665,0.970030527,0.553800015,0.801789174
812,1308,139.80441,972,6757.8984,0.41695881,2,109.67615,0.569192736,0.813821425,1003.485636,0.996328886,0.567103165,0.810833794
813,1545,141.78494,972,6663.5,2.153897,4,160.50629,0.57725378,0.834020569,1041.278928,0.993488181,0.573494808,0.828589579
814,3134,179.07999,972,5275.7656,1.992537,4,88.684135,0.729036748,0.939209439,1441.719881,0.997334529,0.727093521,0.936706003
815,0,179.07945,972,5275.7812,1.0101153,2,74.981483,0.729034593,0,124.1284159,0.997930625,0.727525946,0
816,3206,123.02595,972,7679.5508,2.0332992,3,167.34383,0.500899515,0.902353378,993.23807,0.993066504,0.49742653,0.896096914
817,4803,139.7851,972,6758.832,2.8622079,4,114.45882,0.569114137,0.96123789,1185.015929,0.996085163,0.566886148,0.9574748
818,0,122.42297,972,7717.375,1.0491123,2,41.102875,0.498445155,0,84.85713649,0.999166274,0.498029588,0
819,2793,158.34624,972,5966.5703,2.9998732,5,100.68405,0.644657745,0.91267965,1256.570425,0.996772732,0.642577261,0.909734188
820,0,177.18935,972,5332.0586,3.9994814,4,221.33809,0.721342857,0,122.8182984,0.989442943,0.713727599,0
821,3499,158.34604,972,5966.5781,1.9495432,4,26.488638,0.644656902,0.938591352,1292.230984,0.999572551,0.644381344,0.938190152
822,4158,158.33981,972,5966.8125,3.2628171,5,70.996475,0.644631586,0.958428653,1319.488444,0.998094335,0.643403134,0.95660221
823,4,137.40111,972,6876.1016,2.9095759,3,41.275455,0.559410909,0.182140515,246.1897399,0.99916096,0.558941541,0.181987692
824,1122,153.63815,972,6149.4102,1.7588598,2,54.304909,0.625496422,0.805052336,1079.254081,0.998728859,0.624701327,0.804029001
825,2431,177.22531,972,5330.9766,2.9866247,4,45.842464,0.721489209,0.908483268,1381.804536,0.999016331,0.720779502,0.907589621
826,6454,208.97028,972,4521.1406,1.4568702,3,98.258087,0.850666696,1.042226407,1833.247202,0.996889175,0.848020421,1.038984223
827,4993,204.71437,972,4615.1328,1.0848819,3,232.02745,0.833349447,1.009273416,1743.387022,0.988667447,0.823905471,0.997835771
828,316,158.78201,972,5950.1953,3.6743593,5,103.02515,0.646431253,0.662576111,914.9101003,0.996659017,0.644271538,0.660362456
829,561,180.355,972,5238.4688,3.0687144,4,39.49902,0.734225356,0.739285135,1142.238647,0.999215113,0.733649072,0.73870488
830,1605,120.65948,972,7830.168,2.3814745,4,43.118668,0.491266922,0.823265805,890.7232873,0.999103512,0.490826508,0.822527757
831,0,116.48815,972,8110.5586,0.28878289,1,49.886406,0.474287491,0,80.74343274,0.998882018,0.473757247,0
832,11151,140.08603,972,6744.3125,3.1273234,5,112.79462,0.570338992,1.05698994,1305.526685,0.996170562,0.568154913,1.052942262
833,2775,215.66545,972,4380.7852,3.114068,5,55.25325,0.877908657,0.945513999,1710.038632,0.998695141,0.876763109,0.944280236
834,0,178.0002,972,5307.7695,0.93092179,2,55.453468,0.72464258,0,123.3803368,0.998687984,0.723691837,0
835,16,151.94817,972,6217.8047,2.8356061,3,42.296768,0.618618309,0.324327539,439.1866992,0.999129285,0.618079669,0.324045143
836,598,173.90993,972,5432.6055,2.8603625,3,95.10144,0.707997125,0.743572281,1112.489589,0.997038539,0.705900419,0.741370221
837,0,214.93907,972,4395.5898,0.94660664,2,39.600037,0.874953155,0,148.9844104,0.999212066,0.87426375,0
838,26741,163.33768,972,5784.2383,3.0031877,5,51.764381,0.66497176,1.176671781,1665.068889,0.998817723,0.66418558,1.17528063
839,32364,164.45383,972,5744.9805,2.2723536,4,74.575356,0.669514203,1.199642844,1707.830621,0.997947514,0.668140034,1.197180594
840,33866,171.19444,972,5518.7773,0.45868492,2,56.285854,0.696946256,1.21049739,1785.596681,0.998658094,0.696011019,1.208873016
841,35364,177.20882,972,5331.4727,0.46157897,2,67.817787,0.721422099,1.220408371,1855.997672,0.998221658,0.720139163,1.218238067
842,36858,185.19092,972,5101.6758,1.3327016,3,95.169434,0.753904679,1.231548747,1947.260714,0.997035348,0.751669614,1.227897634
843,1654,142.27017,972,6640.7734,3.2650931,5,169.60744,0.57922871,0.842084953,1054.529311,0.992924973,0.575130651,0.836127179
844,8000,155.56232,972,6073.3477,2.1891451,4,100.3718,0.633327549,1.031583758,1398.108073,0.996787799,0.631293174,1.028270104
845,6408,152.26489,972,6204.8711,1.4408593,3,169.46765,0.619907358,1.003650881,1334.695335,0.992933741,0.615526932,0.996558823
846,12,142.83023,972,6614.7344,2.3125114,3,81.050522,0.581508163,0.291554069,376.9371654,0.997672813,0.580154885,0.290875568
847,621,149.41809,972,6323.0898,0.67753041,2,95.024567,0.608321018,0.734988398,961.4376509,0.997042146,0.606521694,0.73281441
848,1248,157.85133,972,5985.2773,2.3600001,3,58.781681,0.642643538,0.819781558,1125.621864,0.998567135,0.641722717,0.818606921
849,40140,185.20793,972,5101.207,2.8721635,5,103.14104,0.753973936,1.241552652,1963.237108,0.996653354,0.751450652,1.237397615
850,0,108.80113,972,8683.5859,2.0425038,2,91.997536,0.442996605,0,75.4151965,0.997182999,0.441748683,0
